anime_id,name,genre,type,episodes,text
16498,Shingeki no Kyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,"Shingeki no Kyojin [TYPE] TV [GENRE] Action, Drama, Fantasy, Shounen, Super Power [EP] 25"
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,"Itazura na Kiss [TYPE] TV [GENRE] Comedy, Romance, Shoujo [EP] 25"
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,"Turn A Gundam [TYPE] TV [GENRE] Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space [EP] 50"
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,12,"Kanokon [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural [EP] 12"
6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,"Darker than Black: Ryuusei no Gemini [TYPE] TV [GENRE] Action, Mystery, Sci-Fi, Super Power [EP] 12"
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,"Kore wa Zombie Desu ka? of the Dead [TYPE] TV [GENRE] Action, Comedy, Ecchi, Harem, Magic, Supernatural [EP] 10"
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7,"Prince of Tennis: The National Tournament Finals [TYPE] OVA [GENRE] Comedy, School, Shounen, Sports [EP] 7"
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12,"Sayonara Zetsubou Sensei [TYPE] TV [GENRE] Comedy, Parody, School [EP] 12"
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,"Boku wa Tomodachi ga Sukunai Next [TYPE] TV [GENRE] Comedy, Harem, Romance, School, Seinen, Slice of Life [EP] 12"
12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1,"Ookami Kodomo no Ame to Yuki [TYPE] Movie [GENRE] Fantasy, Slice of Life [EP] 1"
17741,Kimi no Iru Machi,"Drama, Romance, Slice of Life",TV,12,"Kimi no Iru Machi [TYPE] TV [GENRE] Drama, Romance, Slice of Life [EP] 12"
11079,Kill Me Baby,"Comedy, School, Seinen",TV,13,"Kill Me Baby [TYPE] TV [GENRE] Comedy, School, Seinen [EP] 13"
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,"Ghost in the Shell: Stand Alone Complex [TYPE] TV [GENRE] Action, Mecha, Military, Police, Sci-Fi, Seinen [EP] 26"
815,"Prince of Tennis: The Two Samurai, The First Game","Action, Shounen, Sports",Movie,1,"Prince of Tennis: The Two Samurai, The First Game [TYPE] Movie [GENRE] Action, Shounen, Sports [EP] 1"
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Comedy, Seinen, Slice of Life",TV,12,"Ore no Imouto ga Konnani Kawaii Wake ga Nai [TYPE] TV [GENRE] Comedy, Seinen, Slice of Life [EP] 12"
17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",TV,12,"Machine-Doll wa Kizutsukanai [TYPE] TV [GENRE] Action, Ecchi, Fantasy, School, Seinen [EP] 12"
16774,Inferno Cop,"Action, Police",ONA,13,"Inferno Cop [TYPE] ONA [GENRE] Action, Police [EP] 13"
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",Movie,1,"Tonari no Totoro [TYPE] Movie [GENRE] Adventure, Comedy, Supernatural [EP] 1"
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Ecchi, Magic",OVA,4,"Bokusatsu Tenshi Dokuro-chan [TYPE] OVA [GENRE] Comedy, Ecchi, Magic [EP] 4"
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,"Full Metal Panic? Fumoffu [TYPE] TV [GENRE] Action, Comedy, School [EP] 12"
2001,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,27,"Tengen Toppa Gurren Lagann [TYPE] TV [GENRE] Action, Adventure, Comedy, Mecha, Sci-Fi [EP] 27"
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,"Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi [TYPE] Movie [GENRE] Comedy, Drama, School, Shounen, Slice of Life, Sports [EP] 1"
24211,Orenchi no Furo Jijou,"Comedy, Fantasy, Shoujo",TV,13,"Orenchi no Furo Jijou [TYPE] TV [GENRE] Comedy, Fantasy, Shoujo [EP] 13"
1066,Shakugan no Shana Specials,"Comedy, Parody",Special,4,"Shakugan no Shana Specials [TYPE] Special [GENRE] Comedy, Parody [EP] 4"
28,Yakitate!! Japan,"Comedy, Shounen",TV,69,"Yakitate!! Japan [TYPE] TV [GENRE] Comedy, Shounen [EP] 69"
25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",TV,12,"Rolling☆Girls [TYPE] TV [GENRE] Action, Adventure, Slice of Life, Super Power [EP] 12"
5678,Kobato.,"Comedy, Drama, Fantasy",TV,24,"Kobato. [TYPE] TV [GENRE] Comedy, Drama, Fantasy [EP] 24"
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,"Seitokai Yakuindomo [TYPE] TV [GENRE] Comedy, School, Shounen, Slice of Life [EP] 13"
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,"Noragami [TYPE] TV [GENRE] Action, Adventure, Shounen, Supernatural [EP] 12"
28619,Ranpo Kitan: Game of Laplace,Mystery,TV,11,Ranpo Kitan: Game of Laplace [TYPE] TV [GENRE] Mystery [EP] 11
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,"Danshi Koukousei no Nichijou [TYPE] TV [GENRE] Comedy, School, Shounen, Slice of Life [EP] 12"
11741,Fate/Zero 2nd Season,"Action, Fantasy, Supernatural, Thriller",TV,12,"Fate/Zero 2nd Season [TYPE] TV [GENRE] Action, Fantasy, Supernatural, Thriller [EP] 12"
6347,Baka to Test to Shoukanjuu,"Comedy, Romance, School, Super Power",TV,13,"Baka to Test to Shoukanjuu [TYPE] TV [GENRE] Comedy, Romance, School, Super Power [EP] 13"
21821,Fuuun Ishin Dai☆Shogun,"Action, Historical, Mecha",TV,12,"Fuuun Ishin Dai☆Shogun [TYPE] TV [GENRE] Action, Historical, Mecha [EP] 12"
9675,Kami nomi zo Shiru Sekai: Flag 0,"Comedy, Shounen, Supernatural",OVA,1,"Kami nomi zo Shiru Sekai: Flag 0 [TYPE] OVA [GENRE] Comedy, Shounen, Supernatural [EP] 1"
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,"Kimi ga Aruji de Shitsuji ga Ore de [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Parody, Romance [EP] 13"
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"Romance, Shoujo",OVA,1,"Arcana Famiglia: Capriccio - stile Arcana Famiglia [TYPE] OVA [GENRE] Romance, Shoujo [EP] 1"
1956,Ikkitousen: Dragon Destiny,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,"Ikkitousen: Dragon Destiny [TYPE] TV [GENRE] Action, Ecchi, Martial Arts, School, Super Power [EP] 12"
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,"Ano Natsu de Matteru [TYPE] TV [GENRE] Comedy, Drama, Romance, Sci-Fi, Slice of Life [EP] 12"
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",Movie,1,"Kara no Kyoukai 4: Garan no Dou [TYPE] Movie [GENRE] Action, Mystery, Supernatural, Thriller [EP] 1"
18441,Blood Lad: Wagahai wa Neko de wa Nai,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",OVA,1,"Blood Lad: Wagahai wa Neko de wa Nai [TYPE] OVA [GENRE] Action, Comedy, Demons, Seinen, Supernatural, Vampire [EP] 1"
468,Ghost in the Shell 2: Innocence,"Mecha, Military, Police, Psychological, Sci-Fi",Movie,1,"Ghost in the Shell 2: Innocence [TYPE] Movie [GENRE] Mecha, Military, Police, Psychological, Sci-Fi [EP] 1"
13601,Psycho-Pass,"Action, Police, Psychological, Sci-Fi",TV,22,"Psycho-Pass [TYPE] TV [GENRE] Action, Police, Psychological, Sci-Fi [EP] 22"
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,"D.N.Angel [TYPE] TV [GENRE] Action, Comedy, Fantasy, Magic, Romance, School, Shoujo [EP] 26"
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,"Yowamushi Pedal [TYPE] TV [GENRE] Comedy, Drama, Shounen, Sports [EP] 38"
299,.hack//Liminality,"Game, Mystery, Sci-Fi",OVA,4,".hack//Liminality [TYPE] OVA [GENRE] Game, Mystery, Sci-Fi [EP] 4"
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25,"Kimi ni Todoke [TYPE] TV [GENRE] Romance, School, Shoujo, Slice of Life [EP] 25"
4224,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,"Toradora! [TYPE] TV [GENRE] Comedy, Romance, School, Slice of Life [EP] 25"
758,RahXephon: Pluralitas Concentio,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",Movie,1,"RahXephon: Pluralitas Concentio [TYPE] Movie [GENRE] Action, Drama, Mecha, Psychological, Romance, Sci-Fi [EP] 1"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,"Fate/stay night: Unlimited Blade Works - Prologue [TYPE] Special [GENRE] Action, Fantasy, Magic, Shounen, Supernatural [EP] 1"
6922,Fate/stay night Movie: Unlimited Blade Works,"Action, Fantasy, Magic, Supernatural",Movie,1,"Fate/stay night Movie: Unlimited Blade Works [TYPE] Movie [GENRE] Action, Fantasy, Magic, Supernatural [EP] 1"
31559,Prince of Stride: Alternative,Sports,TV,12,Prince of Stride: Alternative [TYPE] TV [GENRE] Sports [EP] 12
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,"Hajime no Ippo: Mashiba vs. Kimura [TYPE] OVA [GENRE] Comedy, Shounen, Sports [EP] 1"
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,"Nekomonogatari: Kuro [TYPE] TV [GENRE] Comedy, Romance, Supernatural [EP] 4"
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,"Mashiro-iro Symphony: The Color of Lovers [TYPE] TV [GENRE] Drama, Harem, Romance, School [EP] 12"
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,"Arve Rezzle: Kikaijikake no Yousei-tachi [TYPE] Movie [GENRE] Action, Drama, Mystery, Sci-Fi, Thriller [EP] 1"
2904,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,"Code Geass: Hangyaku no Lelouch R2 [TYPE] TV [GENRE] Action, Drama, Mecha, Military, Sci-Fi, Super Power [EP] 25"
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,"Nanatsu no Taizai [TYPE] TV [GENRE] Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural [EP] 24"
8074,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12,"Highschool of the Dead [TYPE] TV [GENRE] Action, Ecchi, Horror, Supernatural [EP] 12"
1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,"Zero no Tsukaima: Futatsuki no Kishi [TYPE] TV [GENRE] Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School [EP] 12"
238,Rekka no Honoo,"Action, Adventure, Martial Arts, Shounen, Super Power",TV,42,"Rekka no Honoo [TYPE] TV [GENRE] Action, Adventure, Martial Arts, Shounen, Super Power [EP] 42"
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5,"Planetarian: Chiisana Hoshi no Yume [TYPE] ONA [GENRE] Drama, Sci-Fi [EP] 5"
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,"Rosario to Vampire Capu2 [TYPE] TV [GENRE] Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire [EP] 13"
2926,Myself; Yourself,"Drama, Romance, School",TV,13,"Myself; Yourself [TYPE] TV [GENRE] Drama, Romance, School [EP] 13"
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,"Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou [TYPE] TV [GENRE] Comedy, Ecchi, Fantasy, Harem, Magic, Romance [EP] 13"
850,Gakuen Heaven,"Comedy, Drama, Romance, School, Shounen Ai",TV,13,"Gakuen Heaven [TYPE] TV [GENRE] Comedy, Drama, Romance, School, Shounen Ai [EP] 13"
11111,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12,"Another [TYPE] TV [GENRE] Horror, Mystery, School, Supernatural, Thriller [EP] 12"
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,"Majin Tantei Nougami Neuro [TYPE] TV [GENRE] Comedy, Demons, Mystery, Shounen, Supernatural [EP] 25"
6880,Deadman Wonderland,"Action, Horror, Sci-Fi",TV,12,"Deadman Wonderland [TYPE] TV [GENRE] Action, Horror, Sci-Fi [EP] 12"
12317,Upotte!!,"Action, Comedy, Military, Seinen",ONA,10,"Upotte!! [TYPE] ONA [GENRE] Action, Comedy, Military, Seinen [EP] 10"
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3,"Byousoku 5 Centimeter [TYPE] Movie [GENRE] Drama, Romance, Slice of Life [EP] 3"
2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25,"Dragonaut: The Resonance [TYPE] TV [GENRE] Action, Drama, Fantasy, Mecha, Romance, Sci-Fi [EP] 25"
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1,"Aa! Megami-sama! Movie [TYPE] Movie [GENRE] Comedy, Magic, Romance, Seinen, Supernatural [EP] 1"
10713,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",Movie,1,"Towa no Quon 2: Konton no Ranbu [TYPE] Movie [GENRE] Action, Mystery, Super Power, Supernatural [EP] 1"
30503,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,"Noragami Aragoto [TYPE] TV [GENRE] Action, Adventure, Shounen, Supernatural [EP] 13"
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,"Sora no Otoshimono: Forte [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural [EP] 12"
20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",TV,13,"Miss Monochrome: The Animation [TYPE] TV [GENRE] Comedy, Music, Slice of Life [EP] 13"
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Super Power",Movie,1,"Bleach Movie 1: Memories of Nobody [TYPE] Movie [GENRE] Action, Adventure, Super Power [EP] 1"
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,"Nagato Yuki-chan no Shoushitsu [TYPE] TV [GENRE] Comedy, Romance, School, Seinen, Slice of Life [EP] 16"
18119,Servant x Service,"Comedy, Slice of Life",TV,13,"Servant x Service [TYPE] TV [GENRE] Comedy, Slice of Life [EP] 13"
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"Action, Mecha, Military",Movie,1,"Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e [TYPE] Movie [GENRE] Action, Mecha, Military [EP] 1"
199,Sen to Chihiro no Kamikakushi,"Adventure, Drama, Supernatural",Movie,1,"Sen to Chihiro no Kamikakushi [TYPE] Movie [GENRE] Adventure, Drama, Supernatural [EP] 1"
2130,Kaibutsu Oujo,"Action, Comedy, Horror, Shounen, Supernatural, Vampire",TV,25,"Kaibutsu Oujo [TYPE] TV [GENRE] Action, Comedy, Horror, Shounen, Supernatural, Vampire [EP] 25"
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,"Code Geass: Hangyaku no Lelouch R2 Picture Drama [TYPE] Special [GENRE] Comedy, Ecchi, Slice of Life [EP] 9"
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,"Nisemonogatari [TYPE] TV [GENRE] Comedy, Mystery, Supernatural [EP] 11"
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12,"Inu x Boku SS [TYPE] TV [GENRE] Comedy, Romance, Shounen, Supernatural [EP] 12"
6895,Hakuouki,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12,"Hakuouki [TYPE] TV [GENRE] Action, Drama, Historical, Josei, Samurai, Supernatural [EP] 12"
25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,"Comedy, Ecchi, Harem, Romance, School",TV,12,"Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance, School [EP] 12"
10719,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,12,"Boku wa Tomodachi ga Sukunai [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life [EP] 12"
1887,Lucky☆Star,"Comedy, Parody, School, Slice of Life",TV,24,"Lucky☆Star [TYPE] TV [GENRE] Comedy, Parody, School, Slice of Life [EP] 24"
93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,"Mobile Suit Gundam Seed [TYPE] TV [GENRE] Action, Drama, Mecha, Military, Romance, Sci-Fi, Space [EP] 50"
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,"Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo? [TYPE] TV [GENRE] Comedy, Fantasy, Supernatural [EP] 10"
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",TV,6,"Mnemosyne: Mnemosyne no Musume-tachi [TYPE] TV [GENRE] Action, Horror, Sci-Fi, Shoujo Ai, Supernatural [EP] 6"
16910,Namiuchigiwa no Muromi-san,"Comedy, Fantasy, Slice of Life",TV,13,"Namiuchigiwa no Muromi-san [TYPE] TV [GENRE] Comedy, Fantasy, Slice of Life [EP] 13"
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"Comedy, Fantasy",OVA,1,"Kono Subarashii Sekai ni Shukufuku wo! OVA [TYPE] OVA [GENRE] Comedy, Fantasy [EP] 1"
889,Black Lagoon,"Action, Seinen",TV,12,"Black Lagoon [TYPE] TV [GENRE] Action, Seinen [EP] 12"
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari [TYPE] OVA [GENRE] Action, Military, Sci-Fi, Space [EP] 24"
2116,Captain Tsubasa,"Action, Shounen, Sports",TV,128,"Captain Tsubasa [TYPE] TV [GENRE] Action, Shounen, Sports [EP] 128"
9367,Freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",TV,12,"Freezing [TYPE] TV [GENRE] Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen [EP] 12"
28171,Shokugeki no Souma,"Ecchi, School, Shounen",TV,24,"Shokugeki no Souma [TYPE] TV [GENRE] Ecchi, School, Shounen [EP] 24"
2596,Shinreigari: Ghost Hound,"Mystery, Psychological, Sci-Fi, Supernatural",TV,22,"Shinreigari: Ghost Hound [TYPE] TV [GENRE] Mystery, Psychological, Sci-Fi, Supernatural [EP] 22"
2369,Rental Magica,"Fantasy, Mystery, Supernatural",TV,24,"Rental Magica [TYPE] TV [GENRE] Fantasy, Mystery, Supernatural [EP] 24"
14355,Yama no Susume,"Adventure, Comedy, Slice of Life",TV,12,"Yama no Susume [TYPE] TV [GENRE] Adventure, Comedy, Slice of Life [EP] 12"
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,"xxxHOLiC [TYPE] TV [GENRE] Comedy, Drama, Mystery, Psychological, Supernatural [EP] 24"
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,"Nodame Cantabile [TYPE] TV [GENRE] Comedy, Drama, Josei, Music, Romance, Slice of Life [EP] 23"
24701,Mushishi Zoku Shou 2nd Season,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,10,"Mushishi Zoku Shou 2nd Season [TYPE] TV [GENRE] Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural [EP] 10"
22135,Ping Pong The Animation,"Psychological, Seinen, Sports",TV,11,"Ping Pong The Animation [TYPE] TV [GENRE] Psychological, Seinen, Sports [EP] 11"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,"Fullmetal Alchemist [TYPE] TV [GENRE] Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen [EP] 51"
19647,Hajime no Ippo: Rising,"Comedy, Drama, Shounen, Sports",TV,25,"Hajime no Ippo: Rising [TYPE] TV [GENRE] Comedy, Drama, Shounen, Sports [EP] 25"
710,Rec,"Comedy, Drama, Romance",TV,9,"Rec [TYPE] TV [GENRE] Comedy, Drama, Romance [EP] 9"
13629,Furiko,"Drama, Music, Romance, Slice of Life",Special,1,"Furiko [TYPE] Special [GENRE] Drama, Music, Romance, Slice of Life [EP] 1"
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,"Beelzebub [TYPE] TV [GENRE] Action, Comedy, Demons, School, Shounen, Supernatural [EP] 60"
1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,"Kekkaishi [TYPE] TV [GENRE] Adventure, Comedy, Fantasy, Shounen [EP] 52"
687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,"Tokyo Mew Mew [TYPE] TV [GENRE] Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural [EP] 52"
14653,Hayate no Gotoku! Can&#039;t Take My Eyes Off You,"Comedy, Harem, Parody, Shounen",TV,12,"Hayate no Gotoku! Can&#039;t Take My Eyes Off You [TYPE] TV [GENRE] Comedy, Harem, Parody, Shounen [EP] 12"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,"Neon Genesis Evangelion [TYPE] TV [GENRE] Action, Dementia, Drama, Mecha, Psychological, Sci-Fi [EP] 26"
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,"Gintama: Jump Festa 2014 Special [TYPE] Special [GENRE] Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen [EP] 1"
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,"Higurashi no Naku Koro ni [TYPE] TV [GENRE] Horror, Mystery, Psychological, Supernatural, Thriller [EP] 26"
11759,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24,"Accel World [TYPE] TV [GENRE] Action, Game, Romance, School, Sci-Fi [EP] 24"
6213,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,24,"Toaru Kagaku no Railgun [TYPE] TV [GENRE] Action, Sci-Fi, Super Power [EP] 24"
1535,Death Note,"Mystery, Police, Psychological, Supernatural, Thriller",TV,37,"Death Note [TYPE] TV [GENRE] Mystery, Police, Psychological, Supernatural, Thriller [EP] 37"
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12,"Isshuukan Friends. [TYPE] TV [GENRE] Comedy, School, Shounen, Slice of Life [EP] 12"
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",TV,13,"Shokugeki no Souma: Ni no Sara [TYPE] TV [GENRE] Ecchi, School, Shounen [EP] 13"
27655,Aldnoah.Zero 2nd Season,"Action, Mecha, Sci-Fi, Space",TV,12,"Aldnoah.Zero 2nd Season [TYPE] TV [GENRE] Action, Mecha, Sci-Fi, Space [EP] 12"
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,"Ansatsu Kyoushitsu (TV) 2nd Season [TYPE] TV [GENRE] Action, Comedy, School, Shounen [EP] 25"
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,"Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari [TYPE] Movie [GENRE] Drama, Magic, Psychological, Thriller [EP] 1"
8630,Hidan no Aria,"Action, Comedy, Romance, School",TV,12,"Hidan no Aria [TYPE] TV [GENRE] Action, Comedy, Romance, School [EP] 12"
21507,Soul Eater NOT!,"Action, Comedy, Ecchi, Shounen, Supernatural",TV,12,"Soul Eater NOT! [TYPE] TV [GENRE] Action, Comedy, Ecchi, Shounen, Supernatural [EP] 12"
7059,Black★Rock Shooter (OVA),"Action, Drama, School, Slice of Life",OVA,1,"Black★Rock Shooter (OVA) [TYPE] OVA [GENRE] Action, Drama, School, Slice of Life [EP] 1"
